Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Q-value	Score	Reporter intensity corrected 1	Reporter intensity corrected 2	Reporter intensity corrected 3	Reporter intensity corrected 4	Reporter intensity corrected 5	Reporter intensity corrected 6	Reporter intensity corrected 7	Reporter intensity corrected 8	Reporter intensity corrected 9	Reporter intensity corrected 10	Reporter intensity corrected 11	Reporter intensity corrected 12	Reporter intensity corrected 13	Reporter intensity corrected 14	Reporter intensity corrected 15	Reporter intensity corrected 16	Reporter intensity 1	Reporter intensity 2	Reporter intensity 3	Reporter intensity 4	Reporter intensity 5	Reporter intensity 6	Reporter intensity 7	Reporter intensity 8	Reporter intensity 9	Reporter intensity 10	Reporter intensity 11	Reporter intensity 12	Reporter intensity 13	Reporter intensity 14	Reporter intensity 15	Reporter intensity 16	Reporter intensity count 1	Reporter intensity count 2	Reporter intensity count 3	Reporter intensity count 4	Reporter intensity count 5	Reporter intensity count 6	Reporter intensity count 7	Reporter intensity count 8	Reporter intensity count 9	Reporter intensity count 10	Reporter intensity count 11	Reporter intensity count 12	Reporter intensity count 13	Reporter intensity count 14	Reporter intensity count 15	Reporter intensity count 16	Intensity	MS/MS count	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions
tr|A0A0D9RG93|A0A0D9RG93_CHLSB	tr|A0A0D9RG93|A0A0D9RG93_CHLSB	23	23	23	tr|A0A0D9RG93|A0A0D9RG93_CHLSB Heat shock protein family D (Hsp60) member 1 OS=Chlorocebus sabaeus OX=60711 GN=HSPD1 PE=3 SV=1	1	23	23	23	52.7	52.7	52.7	63.478	596	596	0	202.57	0	0	0	0	91853	362730	437710	462.56	126120	444450	292240	257.51	166990	597.49	827820	429020	0	0	324.08	573.43	95108	338630	410330	22201	151070	414130	291490	11326	202700	14531	779560	403290	0	0	0	0	11	11	11	2	11	11	11	1	11	3	12	12	1846900000	39				516	64;313;611;663;767;1746;1952;1980;2156;2269;2283;2302;2303;2335;2520;2613;3172;3478;4364;4491;4614;4770;4775	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	63;320;321;322;629;683;793;1791;2002;2003;2031;2212;2331;2332;2346;2365;2366;2399;2589;2684;3265;3593;4509;4641;4765;4928;4933	80;408;409;410;411;412;820;821;890;1023;2274;2544;2545;2579;2580;2814;2979;2980;2998;3023;3024;3071;3318;3433;3434;4219;4220;4632;4633;5775;5938;6103;6328;6329;6336	86;428;429;430;431;432;866;867;936;1072;2393;2670;2671;2706;2707;2945;3117;3118;3138;3163;3164;3218;3497;3626;3627;3628;3629;3630;3631;4503;4504;4938;4939;6117;6282;6452;6704;6705;6712	86;430;867;936;1072;2393;2671;2707;2945;3118;3138;3163;3164;3218;3497;3627;4504;4939;6117;6282;6452;6704;6712	98;99;100;101;102	65;80;168;353;518
tr|A0A0D9RGA0|A0A0D9RGA0_CHLSB	tr|A0A0D9RGA0|A0A0D9RGA0_CHLSB	5	5	5	tr|A0A0D9RGA0|A0A0D9RGA0_CHLSB Mitochondrial ribosomal protein S34 OS=Chlorocebus sabaeus OX=60711 GN=MRPS34 PE=4 SV=1	1	5	5	5	27.1	27.1	27.1	25.685	218	218	0	41.853	0	0	0	0	14113	69624	61884	848.7	12363	76656	49670	0	17578	0	132050	52440	0	0	0	279.43	14494	65027	57949	5461	16555	71512	48676	2237.5	23932	515.4	124200	49297	0	0	0	0	4	4	4	2	4	4	4	0	4	0	4	4	164590000	6				517	351;564;821;1035;4957	True;True;True;True;True	362;582;850;1065;5120	467;754;755;1093;1361;6570	498;795;796;1150;1425;6959	498;796;1150;1425;6959		
tr|A0A0D9RGD1|A0A0D9RGD1_CHLSB;tr|A0A0D9RA46|A0A0D9RA46_CHLSB	tr|A0A0D9RGD1|A0A0D9RGD1_CHLSB;tr|A0A0D9RA46|A0A0D9RA46_CHLSB	8;5	8;5	8;5	tr|A0A0D9RGD1|A0A0D9RGD1_CHLSB Eukaryotic translation initiation factor 4A1 OS=Chlorocebus sabaeus OX=60711 GN=EIF4A1 PE=3 SV=1;tr|A0A0D9RA46|A0A0D9RA46_CHLSB Eukaryotic translation initiation factor 4A2 OS=Chlorocebus sabaeus OX=60711 GN=EIF4A2 PE=3 SV=1	2	8	8	8	27.1	27.1	27.1	46.153	406	406;362	0	58.218	0	0	0	0	12999	54384	57032	0	11405	84457	38238	0	16204	0	99764	59904	0	0	0	387.7	13350	50753	53399	2863.7	15000	78649	37648	1634.1	20862	2101.3	93881	56307	0	0	0	0	3	3	3	0	3	3	3	0	3	0	3	3	223720000	8				518	487;673;1674;1737;1768;2667;3371;4860	True;True;True;True;True;True;True;True	500;693;1718;1782;1813;2741;3476;5021	644;901;2190;2264;2299;3518;4492;6447	681;947;2308;2383;2418;3739;4793;6829	681;947;2308;2383;2418;3739;4793;6829		
tr|A0A0D9SAI3|A0A0D9SAI3_CHLSB;tr|A0A0D9RGD7|A0A0D9RGD7_CHLSB;tr|A0A0D9RCD8|A0A0D9RCD8_CHLSB;tr|A0A0D9S9Q9|A0A0D9S9Q9_CHLSB	tr|A0A0D9SAI3|A0A0D9SAI3_CHLSB;tr|A0A0D9RGD7|A0A0D9RGD7_CHLSB;tr|A0A0D9RCD8|A0A0D9RCD8_CHLSB;tr|A0A0D9S9Q9|A0A0D9S9Q9_CHLSB	6;6;3;3	6;6;3;3	6;6;3;3	tr|A0A0D9SAI3|A0A0D9SAI3_CHLSB Uncharacterized protein OS=Chlorocebus sabaeus OX=60711 PE=4 SV=1;tr|A0A0D9RGD7|A0A0D9RGD7_CHLSB Uncharacterized protein OS=Chlorocebus sabaeus OX=60711 PE=4 SV=1;tr|A0A0D9RCD8|A0A0D9RCD8_CHLSB Ribosomal_L30 domain-containing	4	6	6	6	26.8	26.8	26.8	28.715	246	246;255;231;246	0	46.884	0	0	0	0	16683	75498	70742	0	22481	133480	54310	0	17462	0	144420	118150	0	0	0	0	17085	70479	66485	4483.3	26616	124260	53525	2095.5	24519	3970	135800	111050	0	0	0	0	4	4	4	0	4	4	4	0	4	0	4	4	251080000	7				519	2097;2141;2374;2536;4454;5021	True;True;True;True;True;True	2153;2197;2438;2605;4604;5186	2738;2794;2795;3121;3336;5894;6651	2869;2925;2926;3269;3517;6237;7051	2869;2925;3269;3517;6237;7051		
tr|A0A0D9RGF3|A0A0D9RGF3_CHLSB	tr|A0A0D9RGF3|A0A0D9RGF3_CHLSB	1	1	1	tr|A0A0D9RGF3|A0A0D9RGF3_CHLSB Uncharacterized protein OS=Chlorocebus sabaeus OX=60711 PE=4 SV=1	1	1	1	1	10.4	10.4	10.4	21.22	192	192	0	8.4072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5742600	1				520	571	True	588	763	805	805		
tr|A0A0D9RGG4|A0A0D9RGG4_CHLSB	tr|A0A0D9RGG4|A0A0D9RGG4_CHLSB	12	12	12	tr|A0A0D9RGG4|A0A0D9RGG4_CHLSB Splicing factor 3b subunit 1 OS=Chlorocebus sabaeus OX=60711 GN=SF3B1 PE=4 SV=1	1	12	12	12	16	16	16	145.83	1304	1304	0	110.24	0	0	0	0	44648	151210	162710	243.24	34261	226090	110850	43.875	40379	194.54	267480	154380	0	0	0	1326	45097	141130	152840	8500.5	44468	210580	108750	6292.3	53301	5481.1	251660	146260	0	0	0	0	3	3	3	1	3	3	3	1	3	2	3	4	299570000	13				521	30;243;977;1052;1335;2260;2369;3061;3619;3773;4393;5088	True;True;True;True;True;True;True;True;True;True;True;True	29;249;1007;1082;1372;2319;2433;3148;3743;3902;4539;5253	37;319;1290;1379;1746;1747;2963;3113;4063;4830;5030;5812;6737	40;331;1350;1444;1841;1842;3101;3260;4340;5144;5351;6154;7137	40;331;1350;1444;1841;3101;3260;4340;5144;5351;6154;7137		
tr|A0A0D9RGH9|A0A0D9RGH9_CHLSB	tr|A0A0D9RGH9|A0A0D9RGH9_CHLSB	28	26	26	tr|A0A0D9RGH9|A0A0D9RGH9_CHLSB Lamin B2 OS=Chlorocebus sabaeus OX=60711 GN=LMNB2 PE=3 SV=1	1	28	26	26	43.3	41.9	41.9	69.987	621	621	0	248.2	187.84	0	0	0	146380	1022600	898680	541.6	164670	1301200	654560	461.88	205480	1955	1823700	810150	172.82	0	124.69	4663.4	156190	954120	837580	47712	222240	1211400	641280	20006	294400	25798	1714600	761590	1	0	0	0	25	25	25	2	25	27	27	1	27	3	27	27	4825900000	35				522	114;131;185;202;343;495;856;1184;1796;1887;2320;2570;2596;2750;2835;2848;3011;3265;3317;3335;3647;3734;3796;4053;4054;4231;4619;4841	True;True;True;True;True;True;True;True;True;True;True;False;True;True;True;True;False;True;True;True;True;True;True;True;True;True;True;True	116;134;190;206;352;509;885;886;1218;1841;1935;2384;2639;2665;2826;2913;2927;3097;3359;3413;3433;3772;3863;3926;4191;4192;4372;4771;5000	152;174;175;244;265;446;661;662;1136;1137;1138;1552;2335;2455;3048;3378;3379;3407;3622;3733;3734;3753;3985;4346;4412;4413;4439;4862;4981;4982;5055;5056;5378;5379;5606;6109;6110;6418	158;181;182;251;275;467;698;699;1193;1194;1195;1633;2454;2577;3189;3568;3569;3570;3599;3860;3972;3973;3992;4243;4634;4704;4705;4736;5177;5300;5301;5376;5377;5710;5711;5943;6458;6459;6798	158;182;251;275;467;699;1195;1633;2454;2577;3189;3568;3599;3860;3973;3992;4243;4634;4705;4736;5177;5301;5376;5710;5711;5943;6459;6798	103	367
tr|A0A0D9RGI6|A0A0D9RGI6_CHLSB	tr|A0A0D9RGI6|A0A0D9RGI6_CHLSB	4	1	1	tr|A0A0D9RGI6|A0A0D9RGI6_CHLSB Clathrin heavy chain OS=Chlorocebus sabaeus OX=60711 GN=CLTCL1 PE=3 SV=1	1	4	1	1	2.7	0.4	0.4	217.21	1914	1914	1	-2	0	0	0	0	1264.8	3546.6	4879.8	0	1290.4	4984.2	2699.2	0	1255.5	10.864	6912.8	3515.9	0	0	0	0	1284	3310.5	4585.6	187.34	1556.4	4644.2	2681.6	0	1572.6	175.63	6507.5	3305.5	0	0	0	0	1	1	1	0	1	1	1	0	1	1	1	1	12316000	1	+			523	170;1660;1876;3568	False;True;False;False	173;174;1703;1924;3690	225;226;2170;2440;4769	232;233;2287;2562;5083	233;2287;2562;5083	31	996
tr|A0A0D9RGJ5|A0A0D9RGJ5_CHLSB	tr|A0A0D9RGJ5|A0A0D9RGJ5_CHLSB	6	6	6	tr|A0A0D9RGJ5|A0A0D9RGJ5_CHLSB Ribosomal protein S14 OS=Chlorocebus sabaeus OX=60711 GN=RPS14 PE=3 SV=1	1	6	6	6	39.1	39.1	39.1	16.291	151	151	0	76.511	0	0	0	0	25549	136680	114270	1872.2	38752	247940	107740	0	42651	2474.6	258530	183720	0	0	0	510.96	26295	127600	107090	11144	45990	231050	106000	4142	54956	9566.9	243300	172740	0	0	0	0	4	4	4	2	5	5	5	0	5	4	5	5	758430000	8				524	102;1105;2115;4472;4532;4820	True;True;True;True;True;True	103;104;1137;2171;4622;4682;4979	134;135;1451;2760;2761;5916;5989;6388	140;141;1520;2891;2892;6260;6337;6765	141;1520;2891;6260;6337;6765	104	75
tr|A0A0D9RGL5|A0A0D9RGL5_CHLSB	tr|A0A0D9RGL5|A0A0D9RGL5_CHLSB	1	1	1	tr|A0A0D9RGL5|A0A0D9RGL5_CHLSB Ribosomal RNA processing 36 OS=Chlorocebus sabaeus OX=60711 GN=RRP36 PE=3 SV=1	1	1	1	1	5.8	5.8	5.8	29.677	257	257	0	8.9821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19825000	1				525	1345	True	1382	1761	1858	1858		
tr|A0A0D9RGQ1|A0A0D9RGQ1_CHLSB	tr|A0A0D9RGQ1|A0A0D9RGQ1_CHLSB	2	2	2	tr|A0A0D9RGQ1|A0A0D9RGQ1_CHLSB Mitochondrial ribosomal protein L40 OS=Chlorocebus sabaeus OX=60711 GN=MRPL40 PE=4 SV=1	1	2	2	2	11.7	11.7	11.7	24.407	206	206	0	12.752	0	0	0	0	3563.8	17527	15634	0	4337	25753	11317	0	5455.1	370.14	30307	13354	0	0	0	142.95	3661.2	16360	14669	1123.2	5270.8	24003	11213	826.77	6831.3	970.14	28529	12561	0	0	0	0	1	1	1	0	1	1	1	0	1	1	1	1	41745000	2				526	454;5079	True;True	466;5244	600;6726	635;7126	635;7126		
tr|A0A0D9RGQ4|A0A0D9RGQ4_CHLSB;tr|A0A0D9S116|A0A0D9S116_CHLSB	tr|A0A0D9RGQ4|A0A0D9RGQ4_CHLSB	3;1	3;1	3;1	tr|A0A0D9RGQ4|A0A0D9RGQ4_CHLSB Ribosomal L24 domain containing 1 OS=Chlorocebus sabaeus OX=60711 GN=RSL24D1 PE=4 SV=1	2	3	3	3	20.9	20.9	20.9	19.704	163	163;158	0	21.005	0	0	0	0	3178.5	11475	9684.1	0	3135.6	13428	10496	0	4173.8	59.72	21665	9955.7	0	0	0	0	3167.9	10720	9158.4	943.77	3809.6	12524	10270	221.21	5215.8	511.6	20399	9360.3	0	0	0	0	1	1	1	0	1	1	1	0	1	1	1	1	101340000	4				527	1142;3466;3781	True;True;True	1175;3581;3911	1497;1498;4619;5039	1568;1569;4925;5360	1568;4925;5360		
tr|A0A0D9RGS3|A0A0D9RGS3_CHLSB	tr|A0A0D9RGS3|A0A0D9RGS3_CHLSB	2	2	2	tr|A0A0D9RGS3|A0A0D9RGS3_CHLSB Protein tyrosine kinase 7 (inactive) OS=Chlorocebus sabaeus OX=60711 GN=PTK7 PE=3 SV=1	1	2	2	2	2.9	2.9	2.9	118.44	1070	1070	0	12.223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17452000	2				528	400;5109	True;True	412;5275	535;6764	567;7166	567;7166		
tr|A0A0D9RGU1|A0A0D9RGU1_CHLSB	tr|A0A0D9RGU1|A0A0D9RGU1_CHLSB	1	1	1	tr|A0A0D9RGU1|A0A0D9RGU1_CHLSB SEL1L adaptor subunit of ERAD E3 ubiquitin ligase OS=Chlorocebus sabaeus OX=60711 GN=SEL1L PE=4 SV=1	1	1	1	1	1	1	1	88.726	794	794	0	6.626	0	0	0	0	434.24	2670.1	3424.3	0	439.57	2591.4	1770.3	0	363.92	0	4994.5	1615.9	0	0	0	0	480.6	2492.7	3179	142.51	652.31	2415.5	1728.2	0	618.07	0	4692.4	1519.1	0	0	0	0	1	1	1	0	1	1	1	0	1	0	1	1	6870700	1				529	1944	True	1994	2535	2661	2661		
tr|A0A0D9RGU3|A0A0D9RGU3_CHLSB	tr|A0A0D9RGU3|A0A0D9RGU3_CHLSB	5	5	5	tr|A0A0D9RGU3|A0A0D9RGU3_CHLSB PRA1 family protein OS=Chlorocebus sabaeus OX=60711 GN=ARL6IP5 PE=3 SV=1	1	5	5	5	25	25	25	21.554	188	188	0	40.716	0	0	0	0	44533	129110	159220	0	39864	163930	109990	0	51607	13.557	231590	144410	0	0	0	0	44916	120600	149780	9891.6	49488	152870	108320	5236.9	62284	5741.2	218180	135750	0	0	0	0	3	3	3	0	3	3	3	0	3	1	3	3	155990000	5				530	562;3344;3351;3958;4535	True;True;True;True;True	580;3444;3451;4089;4685	752;4452;4460;5246;5993	793;4749;4757;5571;6341	793;4749;4757;5571;6341		
tr|A0A0D9RGV0|A0A0D9RGV0_CHLSB	tr|A0A0D9RGV0|A0A0D9RGV0_CHLSB	1	1	1	tr|A0A0D9RGV0|A0A0D9RGV0_CHLSB Ribosome binding protein 1 OS=Chlorocebus sabaeus OX=60711 GN=RRBP1 PE=4 SV=1	1	1	1	1	9.7	9.7	9.7	156.41	1450	1450	0	6.7208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	73876000	1				531	2424	True	2489	3184	3338	3338		
tr|A0A0D9RGY4|A0A0D9RGY4_CHLSB	tr|A0A0D9RGY4|A0A0D9RGY4_CHLSB	3	1	1	tr|A0A0D9RGY4|A0A0D9RGY4_CHLSB Small nuclear ribonucleoprotein polypeptide B2 OS=Chlorocebus sabaeus OX=60711 GN=SNRPB2 PE=4 SV=1	1	3	1	1	11.1	4.4	4.4	25.454	225	225	0.0030211	6.4389	0	0	0	0	4153.2	20159	17947	0	4430.7	25889	14209	0	3564.6	0	34462	16285	0	0	0	119.08	4259.9	18795	16830	532.46	5580.7	24093	13877	0	5320.4	0	32396	15310	0	0	0	0	1	1	1	0	1	1	1	0	1	0	1	1	21720000	1				532	597;1107;1872	False;True;False	614;1139;1920	798;799;1453;2435	840;841;1522;2557	841;1522;2557		
tr|A0A0D9RH08|A0A0D9RH08_CHLSB	tr|A0A0D9RH08|A0A0D9RH08_CHLSB	6	6	6	tr|A0A0D9RH08|A0A0D9RH08_CHLSB ER membrane protein complex subunit 2 OS=Chlorocebus sabaeus OX=60711 GN=EMC2 PE=4 SV=1	1	6	6	6	25.6	25.6	25.6	34.803	297	297	0	38.55	0	0	0	0	4997.1	18528	20655	0	4822.7	27462	16450	0	5072.3	0	38913	18217	0	0	0	0	5103.6	17294	19367	936.66	6169.7	25562	16082	163.71	7007.6	0	36598	17126	0	0	0	0	1	1	1	0	2	2	2	0	2	0	2	2	66688000	6				533	521;2246;2705;3622;4976;5146	True;True;True;True;True;True	538;2305;2780;3746;5139;5312	697;2943;3566;4833;6592;6811	734;3081;3801;5147;6982;7213	734;3081;3801;5147;6982;7213		
tr|A0A0D9RH15|A0A0D9RH15_CHLSB	tr|A0A0D9RH15|A0A0D9RH15_CHLSB	1	1	1	tr|A0A0D9RH15|A0A0D9RH15_CHLSB Eukaryotic translation initiation factor 3 subunit E OS=Chlorocebus sabaeus OX=60711 GN=EIF3E PE=3 SV=1	1	1	1	1	4	4	4	52.22	445	445	0	6.7815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3354700	1				534	2795	True	2872	3678	3916	3916		
tr|A0A0D9RH40|A0A0D9RH40_CHLSB	tr|A0A0D9RH40|A0A0D9RH40_CHLSB	10	10	10	tr|A0A0D9RH40|A0A0D9RH40_CHLSB SNW domain containing 1 OS=Chlorocebus sabaeus OX=60711 GN=SNW1 PE=4 SV=1	1	10	10	10	21.5	21.5	21.5	61.494	536	536	0	72.734	0	0	0	0	45078	206300	158910	205.23	41423	247130	173070	121.72	73942	1373.1	365550	178540	0	0	591.85	1491.8	45407	192600	149590	13234	52168	230410	169200	7144.2	91190	9128.3	344250	167860	0	0	0	0	5	5	5	1	5	6	6	1	6	5	6	6	315920000	11				535	335;692;708;769;1007;1008;1021;1987;2727;3447	True;True;True;True;True;True;True;True;True;True	344;712;731;795;1037;1038;1051;2038;2802;3561	436;923;944;1025;1325;1326;1327;1341;2588;3592;4594	456;969;990;1074;1385;1386;1387;1401;2715;3828;4899	456;969;990;1074;1385;1387;1401;2715;3828;4899		
tr|A0A0D9RH50|A0A0D9RH50_CHLSB	tr|A0A0D9RH50|A0A0D9RH50_CHLSB	1	1	1	tr|A0A0D9RH50|A0A0D9RH50_CHLSB SRA stem-loop interacting RNA binding protein OS=Chlorocebus sabaeus OX=60711 GN=SLIRP PE=4 SV=1	1	1	1	1	9.2	9.2	9.2	12.318	109	109	0.0057088	6.0072	0	0	0	0	12553	31428	23984	0	11515	35906	15165	0	19339	334.37	41673	22668	0	0	0	234.31	12186	29341	23048	2219.9	12560	33483	15741	937.32	20549	1361.4	39429	21316	0	0	0	0	1	1	1	0	1	1	1	0	1	1	1	1	16754000	1				536	1313	True	1348	1715	1807	1807		
tr|A0A0D9RH51|A0A0D9RH51_CHLSB	tr|A0A0D9RH51|A0A0D9RH51_CHLSB	2	2	2	tr|A0A0D9RH51|A0A0D9RH51_CHLSB Serine palmitoyltransferase long chain base subunit 2 OS=Chlorocebus sabaeus OX=60711 GN=SPTLC2 PE=3 SV=1	1	2	2	2	12.6	12.6	12.6	36.189	325	325	0	13.516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13550000	2				537	1962;3283	True;True	2013;3377	2557;4366	2683;4654	2683;4654		
tr|A0A0D9RH60|A0A0D9RH60_CHLSB	tr|A0A0D9RH60|A0A0D9RH60_CHLSB	6	6	6	tr|A0A0D9RH60|A0A0D9RH60_CHLSB RAB18, member RAS oncogene family OS=Chlorocebus sabaeus OX=60711 GN=RAB18 PE=4 SV=1	1	6	6	6	35.9	35.9	35.9	22.977	206	206	0	46.691	0	0	0	0	21537	86971	94839	350.69	24441	116400	68294	152.07	28870	0	162460	71305	0	0	0	0	22132	81218	88936	5951.1	30216	108480	67268	2996.7	36503	2524.9	152930	67029	0	0	0	0	4	4	4	1	4	4	4	1	4	0	4	4	142740000	6				538	1506;2198;2746;3338;3486;4504	True;True;True;True;True;True	1547;2255;2821;3437;3602;4654	1976;2872;3615;4444;4654;5954	2083;3005;3853;4741;4965;6298	2083;3005;3853;4741;4965;6298		
tr|A0A0D9RH66|A0A0D9RH66_CHLSB	tr|A0A0D9RH66|A0A0D9RH66_CHLSB	2	2	2	tr|A0A0D9RH66|A0A0D9RH66_CHLSB Armadillo repeat containing 10 OS=Chlorocebus sabaeus OX=60711 GN=ARMC10 PE=4 SV=1	1	2	2	2	12	12	12	33.827	308	308	0	28.483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30693000	2				539	3068;3974	True;True	3155;4106	4072;5269	4349;5596	4349;5596		
tr|A0A0D9SD70|A0A0D9SD70_CHLSB;tr|A0A0D9SC15|A0A0D9SC15_CHLSB;tr|A0A0D9S9P8|A0A0D9S9P8_CHLSB;tr|A0A0D9RH78|A0A0D9RH78_CHLSB	tr|A0A0D9SD70|A0A0D9SD70_CHLSB;tr|A0A0D9SC15|A0A0D9SC15_CHLSB;tr|A0A0D9S9P8|A0A0D9S9P8_CHLSB;tr|A0A0D9RH78|A0A0D9RH78_CHLSB	1;1;1;1	1;1;1;1	1;1;1;1	tr|A0A0D9SD70|A0A0D9SD70_CHLSB Thioredoxin OS=Chlorocebus sabaeus OX=60711 PE=3 SV=1;tr|A0A0D9SC15|A0A0D9SC15_CHLSB Thioredoxin OS=Chlorocebus sabaeus OX=60711 PE=3 SV=1;tr|A0A0D9S9P8|A0A0D9S9P8_CHLSB Thioredoxin OS=Chlorocebus sabaeus OX=60711 PE=3 SV=1;t	4	1	1	1	12.7	12.7	12.7	11.351	102	102;105;105;197	0	7.8802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	45571000	1				540	21	True	20	23	24	24		
tr|A0A0D9RHA7|A0A0D9RHA7_CHLSB	tr|A0A0D9RHA7|A0A0D9RHA7_CHLSB	2	2	2	tr|A0A0D9RHA7|A0A0D9RHA7_CHLSB YME1 like 1 ATPase OS=Chlorocebus sabaeus OX=60711 GN=YME1L1 PE=3 SV=1	1	2	2	2	4.6	4.6	4.6	86.173	767	767	0	20.601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27629000	2				541	1933;3543	True;True	1981;3662	2516;4730	2642;5041	2642;5041		
tr|A0A0D9RHE7|A0A0D9RHE7_CHLSB	tr|A0A0D9RHE7|A0A0D9RHE7_CHLSB	1	1	1	tr|A0A0D9RHE7|A0A0D9RHE7_CHLSB Uncharacterized protein OS=Chlorocebus sabaeus OX=60711 PE=4 SV=1	1	1	1	1	3.2	3.2	3.2	32.314	279	279	0.0074419	5.8211	0	122.62	0	0	6632.3	37477	36754	239.26	9264.8	48584	25253	0	10487	582.49	66979	36007	0	115.44	0	426.2	6988.8	35017	34359	3438.8	11471	45344	24934	1370.7	13625	2213.8	63023	33860	0	1	0	0	1	1	1	1	1	1	1	0	1	1	1	1	61050000	1				542	3701	True	3829	4941	5259	5259		
tr|A0A0D9RHK0|A0A0D9RHK0_CHLSB	tr|A0A0D9RHK0|A0A0D9RHK0_CHLSB	1	1	1	tr|A0A0D9RHK0|A0A0D9RHK0_CHLSB Mitochondrial ribosomal protein S14 OS=Chlorocebus sabaeus OX=60711 GN=MRPS14 PE=4 SV=1	1	1	1	1	11.7	11.7	11.7	15.199	128	128	0	9.1921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32238000	1				543	2244	True	2303	2940	3078	3078		
tr|A0A0D9RHM2|A0A0D9RHM2_CHLSB	tr|A0A0D9RHM2|A0A0D9RHM2_CHLSB	2	2	2	tr|A0A0D9RHM2|A0A0D9RHM2_CHLSB RNA polymerase I and III subunit C OS=Chlorocebus sabaeus OX=60711 GN=POLR1C PE=4 SV=1	1	2	2	2	9.8	9.8	9.8	39.186	346	346	0	14.816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19495000	2				544	2235;3047	True;True	2294;3133	2927;4034	3065;4299	3065;4299		
tr|A0A0D9RHV5|A0A0D9RHV5_CHLSB	tr|A0A0D9RHV5|A0A0D9RHV5_CHLSB	3	3	3	tr|A0A0D9RHV5|A0A0D9RHV5_CHLSB SAFB like transcription modulator OS=Chlorocebus sabaeus OX=60711 GN=SLTM PE=4 SV=1	1	3	3	3	3.7	3.7	3.7	117	1032	1032	0	58.01	0	0	0	0	13425	66430	58438	0	13052	83221	44942	0	16636	268.9	99160	50516	0	0	0	527.24	13779	62015	54762	4004.4	16848	77551	43982	2468.9	21450	2190	93324	47495	0	0	0	0	2	2	2	0	2	2	2	0	2	1	2	2	46289000	3				545	8;1122;4251	True;True;True	8;1154;4392	8;1470;5629	8;1541;5966	8;1541;5966		
tr|A0A0D9RHV9|A0A0D9RHV9_CHLSB	tr|A0A0D9RHV9|A0A0D9RHV9_CHLSB	3	3	1	tr|A0A0D9RHV9|A0A0D9RHV9_CHLSB 14_3_3 domain-containing protein OS=Chlorocebus sabaeus OX=60711 PE=3 SV=1	1	3	3	1	14.7	14.7	7.3	27.726	245	245	0	27.078	0	0	0	0	13241	48086	49279	0	11791	76033	39082	0	13373	0	99219	50851	0	0	0	148.04	13398	44881	46314	3076	14983	70814	38328	1344.9	18194	1966.3	93323	47799	0	0	0	0	2	2	2	0	2	2	2	0	2	0	2	2	87255000	3				546	823;1765;3561	True;True;True	852;1810;3682	1095;2296;4757	1152;2415;5068	1152;2415;5068		
